,Group,Dist
103,Cactus Virus X,78.401
104,Cactus Virus X,78.401
105,Cactus Virus X,77.801
106,Cactus Virus X,77.801
107,Cactus Virus X,78.001
108,Cactus Virus X,77.901
109,Cactus Virus X,77.601
110,Cactus Virus X,78.001
111,Cactus Virus X,77.801
112,Cactus Virus X,99.701
113,Cactus Virus X,97.301
114,Cactus Virus X,98.001
115,Cactus Virus X,96.001
116,Cactus Virus X,95.601
117,Cactus Virus X,95.601
118,Cactus Virus X,95.601
119,Cactus Virus X,95.701
120,Cactus Virus X,94.801
121,Cactus Virus X,96.201
122,Cactus Virus X,95.901
123,Cactus Virus X,94.301
124,Cactus Virus X,95.501
125,Cactus Virus X,96.301
126,Cactus Virus X,95.901
127,Cactus Virus X,95.901
128,Cactus Virus X,95.901
129,Cactus Virus X,95.901
130,Cactus Virus X,95.301
131,Cactus Virus X,95.201
132,Cactus Virus X,96.001
133,Cactus Virus X,95.601
134,Cactus Virus X,94.901
135,Cactus Virus X,96.001
136,Cactus Virus X,94.901
137,Cactus Virus X,97.301
138,Cactus Virus X,98.001
139,Cactus Virus X,96.001
140,Cactus Virus X,95.601
141,Cactus Virus X,95.601
142,Cactus Virus X,95.601
143,Cactus Virus X,95.701
144,Cactus Virus X,94.801
145,Cactus Virus X,96.201
146,Cactus Virus X,95.901
147,Cactus Virus X,94.401
148,Cactus Virus X,95.401
149,Cactus Virus X,96.201
150,Cactus Virus X,95.901
151,Cactus Virus X,95.901
152,Cactus Virus X,95.901
153,Cactus Virus X,95.801
154,Cactus Virus X,95.301
155,Cactus Virus X,95.201
156,Cactus Virus X,96.001
157,Cactus Virus X,95.601
158,Cactus Virus X,94.801
159,Cactus Virus X,96.001
160,Cactus Virus X,94.901
161,Cactus Virus X,96.801
162,Cactus Virus X,94.801
163,Cactus Virus X,94.401
164,Cactus Virus X,94.401
165,Cactus Virus X,94.501
166,Cactus Virus X,94.501
167,Cactus Virus X,93.801
168,Cactus Virus X,95.401
169,Cactus Virus X,94.701
170,Cactus Virus X,93.501
171,Cactus Virus X,94.001
172,Cactus Virus X,95.101
173,Cactus Virus X,94.701
174,Cactus Virus X,94.701
175,Cactus Virus X,94.701
176,Cactus Virus X,94.701
177,Cactus Virus X,94.401
178,Cactus Virus X,94.301
179,Cactus Virus X,94.701
180,Cactus Virus X,94.601
181,Cactus Virus X,93.901
182,Cactus Virus X,94.901
183,Cactus Virus X,94.001
184,Cactus Virus X,95.801
185,Cactus Virus X,95.401
186,Cactus Virus X,95.301
187,Cactus Virus X,95.401
188,Cactus Virus X,95.401
189,Cactus Virus X,94.601
190,Cactus Virus X,96.001
191,Cactus Virus X,95.801
192,Cactus Virus X,94.301
193,Cactus Virus X,95.201
194,Cactus Virus X,95.901
195,Cactus Virus X,95.701
196,Cactus Virus X,95.701
197,Cactus Virus X,95.801
198,Cactus Virus X,95.701
199,Cactus Virus X,95.101
200,Cactus Virus X,95.001
201,Cactus Virus X,95.701
202,Cactus Virus X,95.401
203,Cactus Virus X,94.601
204,Cactus Virus X,95.701
205,Cactus Virus X,94.601
206,Cactus Virus X,98.301
207,Cactus Virus X,98.201
208,Cactus Virus X,98.201
209,Cactus Virus X,98.301
210,Cactus Virus X,96.801
211,Cactus Virus X,96.901
212,Cactus Virus X,96.701
213,Cactus Virus X,95.201
214,Cactus Virus X,96.401
215,Cactus Virus X,97.101
216,Cactus Virus X,96.901
217,Cactus Virus X,96.701
218,Cactus Virus X,96.801
219,Cactus Virus X,96.701
220,Cactus Virus X,96.301
221,Cactus Virus X,96.201
222,Cactus Virus X,97.001
223,Cactus Virus X,96.601
224,Cactus Virus X,95.801
225,Cactus Virus X,96.901
226,Cactus Virus X,95.801
227,Cactus Virus X,99.801
228,Cactus Virus X,98.901
229,Cactus Virus X,98.901
230,Cactus Virus X,97.201
231,Cactus Virus X,96.701
232,Cactus Virus X,96.401
233,Cactus Virus X,94.901
234,Cactus Virus X,96.001
235,Cactus Virus X,96.801
236,Cactus Virus X,96.501
237,Cactus Virus X,96.401
238,Cactus Virus X,96.401
239,Cactus Virus X,96.401
240,Cactus Virus X,95.901
241,Cactus Virus X,95.801
242,Cactus Virus X,96.601
243,Cactus Virus X,96.301
244,Cactus Virus X,95.501
245,Cactus Virus X,96.501
246,Cactus Virus X,95.401
247,Cactus Virus X,98.901
248,Cactus Virus X,98.901
249,Cactus Virus X,97.201
250,Cactus Virus X,96.701
251,Cactus Virus X,96.401
252,Cactus Virus X,94.901
253,Cactus Virus X,96.001
254,Cactus Virus X,96.801
255,Cactus Virus X,96.501
256,Cactus Virus X,96.401
257,Cactus Virus X,96.401
258,Cactus Virus X,96.401
259,Cactus Virus X,95.901
260,Cactus Virus X,95.801
261,Cactus Virus X,96.601
262,Cactus Virus X,96.301
263,Cactus Virus X,95.501
264,Cactus Virus X,96.501
265,Cactus Virus X,95.401
266,Cactus Virus X,99.001
267,Cactus Virus X,97.401
268,Cactus Virus X,96.701
269,Cactus Virus X,96.301
270,Cactus Virus X,95.001
271,Cactus Virus X,96.001
272,Cactus Virus X,96.801
273,Cactus Virus X,96.501
274,Cactus Virus X,96.401
275,Cactus Virus X,96.401
276,Cactus Virus X,96.401
277,Cactus Virus X,96.001
278,Cactus Virus X,95.901
279,Cactus Virus X,96.601
280,Cactus Virus X,96.401
281,Cactus Virus X,95.601
282,Cactus Virus X,96.501
283,Cactus Virus X,95.501
284,Cactus Virus X,98.001
285,Cactus Virus X,96.501
286,Cactus Virus X,96.501
287,Cactus Virus X,95.101
288,Cactus Virus X,96.201
289,Cactus Virus X,96.901
290,Cactus Virus X,96.601
291,Cactus Virus X,96.501
292,Cactus Virus X,96.501
293,Cactus Virus X,96.501
294,Cactus Virus X,96.101
295,Cactus Virus X,96.001
296,Cactus Virus X,96.801
297,Cactus Virus X,96.501
298,Cactus Virus X,95.801
299,Cactus Virus X,96.601
300,Cactus Virus X,95.501
301,Cactus Virus X,96.001
302,Cactus Virus X,95.701
303,Cactus Virus X,95.301
304,Cactus Virus X,95.801
305,Cactus Virus X,96.401
306,Cactus Virus X,96.001
307,Cactus Virus X,95.801
308,Cactus Virus X,95.801
309,Cactus Virus X,95.801
310,Cactus Virus X,95.501
311,Cactus Virus X,95.501
312,Cactus Virus X,96.201
313,Cactus Virus X,96.601
314,Cactus Virus X,96.301
315,Cactus Virus X,96.201
316,Cactus Virus X,95.301
317,Cactus Virus X,96.601
318,Cactus Virus X,95.801
319,Cactus Virus X,96.901
320,Cactus Virus X,97.701
321,Cactus Virus X,97.501
322,Cactus Virus X,97.501
323,Cactus Virus X,97.501
324,Cactus Virus X,97.501
325,Cactus Virus X,96.801
326,Cactus Virus X,96.801
327,Cactus Virus X,97.401
328,Cactus Virus X,97.201
329,Cactus Virus X,96.401
330,Cactus Virus X,97.401
331,Cactus Virus X,96.701
332,Cactus Virus X,96.401
333,Cactus Virus X,96.301
334,Cactus Virus X,97.101
335,Cactus Virus X,96.901
336,Cactus Virus X,96.801
337,Cactus Virus X,96.801
338,Cactus Virus X,96.801
339,Cactus Virus X,96.301
340,Cactus Virus X,96.201
341,Cactus Virus X,96.901
342,Cactus Virus X,96.501
343,Cactus Virus X,95.701
344,Cactus Virus X,96.801
345,Cactus Virus X,95.801
346,Cactus Virus X,95.801
347,Cactus Virus X,96.201
348,Cactus Virus X,95.701
349,Cactus Virus X,95.501
350,Cactus Virus X,95.501
351,Cactus Virus X,95.501
352,Cactus Virus X,95.201
353,Cactus Virus X,95.201
354,Cactus Virus X,96.001
355,Cactus Virus X,96.401
356,Cactus Virus X,95.901
357,Cactus Virus X,96.001
358,Cactus Virus X,95.401
359,Cactus Virus X,97.601
360,Cactus Virus X,97.001
361,Cactus Virus X,96.901
362,Cactus Virus X,96.901
363,Cactus Virus X,96.901
364,Cactus Virus X,96.301
365,Cactus Virus X,96.101
366,Cactus Virus X,97.201
367,Cactus Virus X,97.401
368,Cactus Virus X,96.501
369,Cactus Virus X,97.401
370,Cactus Virus X,96.101
371,Cactus Virus X,97.701
372,Cactus Virus X,97.801
373,Cactus Virus X,97.801
374,Cactus Virus X,97.801
375,Cactus Virus X,97.401
376,Cactus Virus X,97.301
377,Cactus Virus X,97.901
378,Cactus Virus X,97.701
379,Cactus Virus X,96.901
380,Cactus Virus X,98.101
381,Cactus Virus X,96.801
382,Cactus Virus X,98.401
383,Cactus Virus X,98.401
384,Cactus Virus X,98.401
385,Cactus Virus X,97.901
386,Cactus Virus X,97.801
387,Cactus Virus X,98.401
388,Cactus Virus X,97.501
389,Cactus Virus X,97.501
390,Cactus Virus X,97.401
391,Cactus Virus X,96.901
392,Cactus Virus X,99.901
393,Cactus Virus X,99.801
394,Cactus Virus X,97.901
395,Cactus Virus X,97.801
396,Cactus Virus X,98.301
397,Cactus Virus X,97.501
398,Cactus Virus X,96.801
399,Cactus Virus X,97.501
400,Cactus Virus X,96.901
401,Cactus Virus X,98.001
402,Cactus Virus X,97.901
403,Cactus Virus X,98.401
404,Cactus Virus X,97.601
405,Cactus Virus X,96.901
406,Cactus Virus X,97.501
407,Cactus Virus X,96.901
408,Cactus Virus X,98.101
409,Cactus Virus X,98.001
410,Cactus Virus X,98.401
411,Cactus Virus X,97.601
412,Cactus Virus X,96.901
413,Cactus Virus X,97.501
414,Cactus Virus X,97.001
415,Cactus Virus X,99.801
416,Cactus Virus X,97.901
417,Cactus Virus X,97.101
418,Cactus Virus X,96.601
419,Cactus Virus X,97.001
420,Cactus Virus X,96.701
421,Cactus Virus X,97.701
422,Cactus Virus X,97.001
423,Cactus Virus X,96.501
424,Cactus Virus X,96.901
425,Cactus Virus X,96.601
426,Cactus Virus X,97.801
427,Cactus Virus X,97.301
428,Cactus Virus X,97.601
429,Cactus Virus X,97.001
430,Cactus Virus X,97.701
431,Cactus Virus X,97.601
432,Cactus Virus X,97.001
433,Cactus Virus X,96.701
434,Cactus Virus X,96.901
435,Cactus Virus X,98.401
