"","Clover_yellow_mosaic_virus","Hydrangea_ringspot_virus","Plantago_asiatica_mosaic_virus__KU697313","Nandina_mosaic_virus","Plantago_asiatica_mosaic_virus__LC155795","Plantago_asiatica_mosaic_virus__KT717325","Plantago_asiatica_mosaic_virus__KU159093","Senna_mosaic_virus","Babaco_mosaic_virus","Papaya_mosaic_virus","Alternanthera_mosaic_virus__LC107515","Alternanthera_mosaic_virus__MH423501","Alternanthera_mosaic_virus__FJ822136","Alternanthera_mosaic_virus__GQ179646","Alternanthera_mosaic_virus__AY863024","Alternanthera_mosaic_virus__GQ179647","Opuntia_virus__Strain_CC10","Opuntia_virus_X__KY348771","Opuntia_virus_X__KU854931","Schlumbergera_virus_X__KU854929","SRR11190802_Plant__DH-1_NC_011659","Schlumbergera_virus_X__KP090203","Schlumbergera_virus_X__Strain_K11","SRR11190798_Plant__DH-3_NC_011659","SRR11190801_Plant__DH-2_NC_011659","SRR11603189_RR-peel-3_NC_011659","SRR11603187_RR-pulp-2_NC_011659","SRR11603183_GW-peel-2_NC_011659","SRR11603184_GW-peel-1_NC_011659","MG210801","SRR11190800_Plant__BSJ-2_NC_024458","SRR11190791_Plant__BSJ-1_NC_024458","SRR11190799_Plant__BSJ-3_NC_024458","SRR11190802_Plant__DH-1_NC_024458","SRR11190801_Plant__DH-2_NC_024458","SRR11190798_Plant__DH-3_NC_024458","SRR11190795_Plant__FR-3_NC_024458","Pitaya_virus_X","SRR11603182_GW-peel-3_NC_024458","SRR11603184_GW-peel-1_NC_024458","SRR11603183_GW-peel-2_NC_024458","SRR11190793_Plant__BR-2_NC_024458","SRR11190796_Plant__FR-2_NC_024458","SRR11190797_Plant__FR-1_NC_024458","SRR11603191_RR-peel-1_NC_024458","SRR11603189_RR-peel-3_NC_024458","SRR11603187_RR-pulp-2_NC_024458","SRR11603186_RR-pulp-3_NC_024458","SRR11603190_RR-peel-2_NC_024458","KM288845","SRR11190798_Plant__DH-3_NC_006059","SRR11190801_Plant__DH-2_NC_006059","SRR11190802_Plant__DH-1_NC_006059","SRR11190796_Plant__FR-2_NC_006059","SRR11190797_Plant__FR-1_NC_006059","Zygocactus_virus_X__Strain_B1","KM288844","Zygocactus_virus_X__JF930326.1","KM288843","KM288842","SRR11603191_RR-peel-1_NC_006059","SRR11603189_RR-peel-3_NC_006059","SRR11603187_RR-pulp-2_NC_006059","SRR11603186_RR-pulp-3_NC_006059","SRR11603190_RR-peel-2_NC_006059","Cactus_virus_X__JF937699.1","Cactus_virus_X__KM288846.1","Cactus_virus_X__SCM51431","Cactus_virus_X__KM288847.1","Schlumbergera_truncata_15H03__cons","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_15H04__cons","Schlumbergera_truncata_15H06__cons","Cactus_virus_X__LC128411.1","SRR11603186_RR-pulp-3_NC_002815","SRR11603190_RR-peel-2_NC_002815","SRR11603191_RR-peel-1_NC_002815","SRR11603187_RR-pulp-2_NC_002815","SRR11603189_RR-peel-3_NC_002815","SRR11190793_Plant__BR-2_NC_002815","Cactus_virus_X__KM365479.1","SRR11190792_Plant__BR-3_NC_002815","SRR11603183_GW-peel-2_NC_002815","SRR11190795_Plant__FR-3_NC_002815","Cactus_virus_X__AF308158.2","SRR11190802_Plant__DH-1_NC_002815","SRR11190796_Plant__FR-2_NC_002815","SRR11190797_Plant__FR-1_NC_002815","SRR11603184_GW-peel-1_NC_002815","SRR11603182_GW-peel-3_NC_002815","SRR11190798_Plant__DH-3_NC_002815","SRR11190801_Plant__DH-2_NC_002815","SRR11190799_Plant__BSJ-3_NC_002815","SRR11190791_Plant__BSJ-1_NC_002815","SRR11190800_Plant__BSJ-2_NC_002815"
"SRR11603189_RR-peel-3_NC_011659",0.411575562700965,0.405144694533762,0.401929260450161,0.421221864951768,0.411575562700965,0.418006430868167,0.421221864951768,0.42443729903537,0.430868167202572,0.430868167202572,0.382636655948553,0.408360128617363,0.405144694533762,0.408360128617363,0.408360128617363,0.405144694533762,0.295819935691318,0.29903536977492,0.29903536977492,0.067524115755627,0.00643086816720257,0.00321543408360129,0.00643086816720257,0,0,0,0,0,0,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.189710610932476,0.202572347266881,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.205787781350482,0.196141479099678,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.176848874598071,0.180064308681672,0.173633440514469,0.180064308681672,0.209003215434084,0.209003215434084,0.209003215434084,0.212218649517685,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.202572347266881,0.209003215434084,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482
"SRR11603187_RR-pulp-2_NC_011659",0.411575562700965,0.405144694533762,0.401929260450161,0.421221864951768,0.411575562700965,0.418006430868167,0.421221864951768,0.42443729903537,0.430868167202572,0.430868167202572,0.382636655948553,0.408360128617363,0.405144694533762,0.408360128617363,0.408360128617363,0.405144694533762,0.295819935691318,0.29903536977492,0.29903536977492,0.067524115755627,0.00643086816720257,0.00321543408360129,0.00643086816720257,0,0,0,0,0,0,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.189710610932476,0.202572347266881,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.205787781350482,0.196141479099678,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.176848874598071,0.180064308681672,0.173633440514469,0.180064308681672,0.209003215434084,0.209003215434084,0.209003215434084,0.212218649517685,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.202572347266881,0.209003215434084,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482
"SRR11603183_GW-peel-2_NC_011659",0.411575562700965,0.405144694533762,0.401929260450161,0.421221864951768,0.411575562700965,0.418006430868167,0.421221864951768,0.42443729903537,0.430868167202572,0.430868167202572,0.382636655948553,0.408360128617363,0.405144694533762,0.408360128617363,0.408360128617363,0.405144694533762,0.295819935691318,0.29903536977492,0.29903536977492,0.067524115755627,0.00643086816720257,0.00321543408360129,0.00643086816720257,0,0,0,0,0,0,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.189710610932476,0.202572347266881,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.205787781350482,0.196141479099678,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.176848874598071,0.180064308681672,0.173633440514469,0.180064308681672,0.209003215434084,0.209003215434084,0.209003215434084,0.212218649517685,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.202572347266881,0.209003215434084,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482
"SRR11603184_GW-peel-1_NC_011659",0.411575562700965,0.405144694533762,0.401929260450161,0.421221864951768,0.411575562700965,0.418006430868167,0.421221864951768,0.42443729903537,0.430868167202572,0.430868167202572,0.382636655948553,0.408360128617363,0.405144694533762,0.408360128617363,0.408360128617363,0.405144694533762,0.295819935691318,0.29903536977492,0.29903536977492,0.067524115755627,0.00643086816720257,0.00321543408360129,0.00643086816720257,0,0,0,0,0,0,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.189710610932476,0.202572347266881,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.205787781350482,0.196141479099678,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.176848874598071,0.180064308681672,0.173633440514469,0.180064308681672,0.209003215434084,0.209003215434084,0.209003215434084,0.212218649517685,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.202572347266881,0.209003215434084,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482
"MG210801",0.440514469453376,0.414790996784566,0.392282958199357,0.401929260450161,0.405144694533762,0.395498392282958,0.395498392282958,0.430868167202572,0.411575562700965,0.418006430868167,0.395498392282958,0.414790996784566,0.414790996784566,0.414790996784566,0.414790996784566,0.411575562700965,0.308681672025723,0.308681672025723,0.308681672025723,0.209003215434084,0.189710610932476,0.186495176848875,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.205787781350482,0.186495176848875,0.186495176848875,0.189710610932476,0.189710610932476,0.189710610932476,0.19935691318328,0.186495176848875,0.196141479099678,0.192926045016077,0.192926045016077,0.186495176848875,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.157556270096463,0.160771704180064,0.154340836012862,0.160771704180064,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190800_Plant__BSJ-2_NC_024458",0.446945337620579,0.414790996784566,0.385852090032154,0.398713826366559,0.395498392282958,0.389067524115756,0.389067524115756,0.437299035369775,0.42443729903537,0.421221864951768,0.398713826366559,0.414790996784566,0.414790996784566,0.414790996784566,0.414790996784566,0.411575562700965,0.305466237942122,0.308681672025723,0.308681672025723,0.209003215434084,0.189710610932476,0.186495176848875,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0128617363344051,0,0,0,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.205787781350482,0.189710610932476,0.189710610932476,0.192926045016077,0.192926045016077,0.192926045016077,0.209003215434084,0.189710610932476,0.19935691318328,0.196141479099678,0.196141479099678,0.189710610932476,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.215434083601286,0.215434083601286,0.215434083601286,0.215434083601286,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.19935691318328,0.19935691318328,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881
"SRR11190791_Plant__BSJ-1_NC_024458",0.446945337620579,0.414790996784566,0.385852090032154,0.398713826366559,0.395498392282958,0.389067524115756,0.389067524115756,0.437299035369775,0.42443729903537,0.421221864951768,0.398713826366559,0.414790996784566,0.414790996784566,0.414790996784566,0.414790996784566,0.411575562700965,0.305466237942122,0.308681672025723,0.308681672025723,0.209003215434084,0.189710610932476,0.186495176848875,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0128617363344051,0,0,0,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.205787781350482,0.189710610932476,0.189710610932476,0.192926045016077,0.192926045016077,0.192926045016077,0.209003215434084,0.189710610932476,0.19935691318328,0.196141479099678,0.196141479099678,0.189710610932476,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.215434083601286,0.215434083601286,0.215434083601286,0.215434083601286,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.19935691318328,0.19935691318328,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881
"SRR11190799_Plant__BSJ-3_NC_024458",0.446945337620579,0.414790996784566,0.385852090032154,0.398713826366559,0.395498392282958,0.389067524115756,0.389067524115756,0.437299035369775,0.42443729903537,0.421221864951768,0.398713826366559,0.414790996784566,0.414790996784566,0.414790996784566,0.414790996784566,0.411575562700965,0.305466237942122,0.308681672025723,0.308681672025723,0.209003215434084,0.189710610932476,0.186495176848875,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0128617363344051,0,0,0,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.205787781350482,0.189710610932476,0.189710610932476,0.192926045016077,0.192926045016077,0.192926045016077,0.209003215434084,0.189710610932476,0.19935691318328,0.196141479099678,0.196141479099678,0.189710610932476,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.215434083601286,0.215434083601286,0.215434083601286,0.215434083601286,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.19935691318328,0.19935691318328,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881
"SRR11190802_Plant__DH-1_NC_024458",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190801_Plant__DH-2_NC_024458",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190798_Plant__DH-3_NC_024458",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190795_Plant__FR-3_NC_024458",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"Pitaya_virus_X",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603182_GW-peel-3_NC_024458",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603184_GW-peel-1_NC_024458",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603183_GW-peel-2_NC_024458",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
