"","D29630.1","LC107517","KU697313","AY800279","LC155795","KT717325","KU159093","KX196173","MF978248","JX524226","LC107515","MH423501","FJ822136","GQ179646","AY863024","GQ179647","AY366209","KY348771","KU854931","KU854929","SRR11190802C","KP090203","AY366207","SRR11190798C","SRR11190801C","SRR11603189C","SRR11603187C","SRR11603183B","SRR11603184B","MG210801","SRR11190800B","SRR11190791B","SRR11190802D","SRR11190801D","SRR11190798D","SRR11190795D","JF930327","SRR11603182B","SRR11603184C","SRR11603183C","SRR11190793B","SRR11190796D","SRR11190797D","SRR11603191C","SRR11603189D","SRR11603187D","SRR11603186C","SRR11603190C","KM288845","SRR11190798B","SRR11190801B","SRR11190802B","SRR11190796B","SRR11190797B","AY366208","KM288844","JF930326","KM288843","KM288842","SRR11603191B","SRR11603189B","SRR11603187B","SRR11603186B","SRR11603190B","JF937699","KM288846","KX883791","KM288847","15H03_cons","19JSF_sty","15H04_cons","15H06_cons","LC128411","SRR11603186A","SRR11603190A","SRR11603191A","SRR11603187A","SRR11603189A","SRR11190793A","KM365479","SRR11190792A","SRR11603183A","SRR11190795A","AF308158","SRR11190802A","SRR11190796A","SRR11190797A","SRR11603184A","SRR11603182A","SRR11190798A","SRR11190801A","SRR11190799A","SRR11190791A"
"SRR11603184B",0.411575562700965,0.405144694533762,0.401929260450161,0.421221864951768,0.411575562700965,0.418006430868167,0.421221864951768,0.42443729903537,0.430868167202572,0.430868167202572,0.382636655948553,0.408360128617363,0.405144694533762,0.408360128617363,0.408360128617363,0.405144694533762,0.295819935691318,0.29903536977492,0.29903536977492,0.067524115755627,0.00643086816720257,0.00321543408360129,0.00643086816720257,0,0,0,0,0,0,0.183279742765273,0.183279742765273,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.189710610932476,0.202572347266881,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.205787781350482,0.196141479099678,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.176848874598071,0.180064308681672,0.173633440514469,0.180064308681672,0.209003215434084,0.209003215434084,0.209003215434084,0.212218649517685,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.202572347266881,0.209003215434084,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482
"MG210801",0.440514469453376,0.414790996784566,0.392282958199357,0.401929260450161,0.405144694533762,0.395498392282958,0.395498392282958,0.430868167202572,0.411575562700965,0.418006430868167,0.395498392282958,0.414790996784566,0.414790996784566,0.414790996784566,0.414790996784566,0.411575562700965,0.308681672025723,0.308681672025723,0.308681672025723,0.209003215434084,0.189710610932476,0.186495176848875,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0,0.0128617363344051,0.0128617363344051,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.205787781350482,0.186495176848875,0.186495176848875,0.189710610932476,0.189710610932476,0.189710610932476,0.19935691318328,0.186495176848875,0.196141479099678,0.192926045016077,0.192926045016077,0.186495176848875,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.157556270096463,0.160771704180064,0.154340836012862,0.160771704180064,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190800B",0.446945337620579,0.414790996784566,0.385852090032154,0.398713826366559,0.395498392282958,0.389067524115756,0.389067524115756,0.437299035369775,0.42443729903537,0.421221864951768,0.398713826366559,0.414790996784566,0.414790996784566,0.414790996784566,0.414790996784566,0.411575562700965,0.305466237942122,0.308681672025723,0.308681672025723,0.209003215434084,0.189710610932476,0.186495176848875,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0128617363344051,0,0,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.205787781350482,0.189710610932476,0.189710610932476,0.192926045016077,0.192926045016077,0.192926045016077,0.209003215434084,0.189710610932476,0.19935691318328,0.196141479099678,0.196141479099678,0.189710610932476,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.215434083601286,0.215434083601286,0.215434083601286,0.215434083601286,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.19935691318328,0.19935691318328,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881
"SRR11190791B",0.446945337620579,0.414790996784566,0.385852090032154,0.398713826366559,0.395498392282958,0.389067524115756,0.389067524115756,0.437299035369775,0.42443729903537,0.421221864951768,0.398713826366559,0.414790996784566,0.414790996784566,0.414790996784566,0.414790996784566,0.411575562700965,0.305466237942122,0.308681672025723,0.308681672025723,0.209003215434084,0.189710610932476,0.186495176848875,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0128617363344051,0,0,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.205787781350482,0.189710610932476,0.189710610932476,0.192926045016077,0.192926045016077,0.192926045016077,0.209003215434084,0.189710610932476,0.19935691318328,0.196141479099678,0.196141479099678,0.189710610932476,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.215434083601286,0.215434083601286,0.215434083601286,0.215434083601286,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.19935691318328,0.19935691318328,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881
"SRR11190802D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190801D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190798D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190795D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"JF930327",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603182B",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603184C",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603183C",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190793B",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190796D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11190797D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603191C",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603189D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603187D",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"SRR11603186C",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
