"","KX196173_-_CP_CDS","AY800279_-_coat_protein_CDS","AY863024_-_CP_CDS","FJ822136_-_CP_CDS","GQ179646_-_coat_protein_CDS","GQ179647_-_coat_protein_CDS","KT717325_-_CP_CDS","KU159093_-_coat_protein_CDS","KU697313_-_coat_protein_CDS","LC107515_-_CP_CDS","LC155795_-_CP_CDS","MH423501_-_coat_protein_CDS","CYMRNA_-_coat_protein_CDS","JX524226_-_capsid_protein_CDS","MF978248_-_CP_CDS","AF308158_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190795__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190796__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190797__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190801__NC_002815_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190802__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190791__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190792__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190793__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190799__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11190800__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603182__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603183__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603184__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603186__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603187__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603189__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603190__NC_002815_-_coat_protein_CDS","Hylocereus_undatus_SRR11603191__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H03_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_a_-_coat_protein_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_b_-_coat_protein_CDS","Schlumbergera_truncata_15H04_pet__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H04_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H04_sty__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H06_pol__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_15H06_sty__NC_002815_-_coat_protein_CDS","Schlumbergera_truncata_19JSF_sty__NC_002815_-_coat_protein_CDS","AY366207_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190795__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190796__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190797__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190798__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190801__NC_024458_-_CP_CDS","Hylocereus_polyrhizus_SRR11190802__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190791__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190792__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190793__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190799__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11190800__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603182__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603183__NC_011659_-_ORF5_CDS","Hylocereus_undatus_SRR11603183__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603184__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603186__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603187__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603189__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603190__NC_024458_-_CP_CDS","Hylocereus_undatus_SRR11603191__NC_024458_-_CP_CDS","JF930327_-_CP_CDS","KM365479_-_coat_protein_CDS","KP090203_-_ORF5_CDS","KU854929_-_CP_CDS","LC107517_-_CP_CDS","LC128411_-_coat_protein_CDS","MG210801_-_CP_CDS","AY366208_-_coat_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_006059_-_CP_CDS","Hylocereus_polyrhizus_SRR11190801__NC_006059_-_CP_CDS","Hylocereus_polyrhizus_SRR11190802__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603186__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603187__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603189__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603190__NC_006059_-_CP_CDS","Hylocereus_undatus_SRR11603191__NC_006059_-_CP_CDS","JF930326_-_CP_CDS","KM288842_-_CP_CDS","KM288843_-_CP_CDS","KM288844_-_CP_CDS","KM288845_extraction","JF937699_-_coat_protein_CDS","KM288846_-_ORF3_CDS","KM288847_-_ORF3_CDS","KX883791_-_ORF3_CDS","AY366209_-_coat_protein_CDS","KU854931_-_CP_CDS","KY348771_-_CP_CDS"
"Hylocereus_undatus_SRR11190793__NC_002815_-_coat_protein_CDS",0.488524590163934,0.505691056910569,0.439935064935065,0.443181818181818,0.441558441558442,0.441558441558442,0.492682926829268,0.491056910569106,0.492682926829268,0.451298701298701,0.48780487804878,0.443181818181818,0.487301587301587,0.488188976377953,0.494488188976378,0.0268256333830104,0.0193740685543964,0.0165912518853695,0.0136986301369863,0.0150829562594268,0.016566265060241,0.0194902548725637,0.0194319880418535,0.00152905198776758,0,0.0179372197309417,0.0194029850746269,0.0194029850746269,0.0136157337367625,0.0120481927710843,0.0149253731343284,0.015015015015015,0.0149476831091181,0.0163690476190476,0.0164670658682635,0.031390134529148,0.03125,0.03125,0.03125,0.03125,0.03125,0.0327868852459016,0.0269865067466267,0.0225563909774436,0.304606240713224,0.323922734026746,0.321428571428571,0.32089552238806,0.326283987915408,0.325301204819277,0.322678843226788,0.323922734026746,0.326894502228826,0.326894502228826,0.323922734026746,0.323922734026746,0.321156773211568,0.302395209580838,0.32370820668693,0.322188449848024,0.324888226527571,0.324404761904762,0.324404761904762,0.325373134328358,0.323308270676692,0.328380386329866,0.025260029717682,0.301043219076006,0.313521545319465,0.478454680534918,0.0208023774145617,0.325408618127786,0.277860326894502,0.248447204968944,0.248833592534992,0.277860326894502,0.270553064275037,0.273809523809524,0.273134328358209,0.270553064275037,0.273134328358209,0.280832095096582,0.286775631500743,0.280832095096582,0.277860326894502,0.288261515601783,0.227340267459138,0.224368499257058,0.227340267459138,0.228826151560178,0.400900900900901,0.403903903903904,0.403903903903904
"Hylocereus_undatus_SRR11190799__NC_002815_-_coat_protein_CDS",0.486842105263158,0.504078303425775,0.441368078175896,0.444625407166124,0.44299674267101,0.44299674267101,0.487765089722675,0.486133768352365,0.491027732463295,0.452768729641694,0.487765089722675,0.44299674267101,0.490445859872611,0.477848101265823,0.493670886075949,0.0179640718562874,0.00748502994011976,0.00606060606060606,0.0015220700152207,0.00301659125188537,0.00451807228915663,0.0104947526236882,0,0.00460829493087558,0.0179372197309417,0,0,0.00749625187406297,0.00303951367781155,0.00303030303030303,0.0165165165165165,0.0135746606334842,0.015015015015015,0.0179640718562874,0.0165165165165165,0.0315315315315315,0.031437125748503,0.031437125748503,0.031390134529148,0.031437125748503,0.031437125748503,0.0329835082458771,0.0271493212669683,0.0226586102719033,0.307462686567164,0.322388059701493,0.319880418535127,0.319340329835082,0.324734446130501,0.32375189107413,0.321100917431193,0.322388059701493,0.325373134328358,0.325373134328358,0.322388059701493,0.322388059701493,0.318529862174579,0.302255639097744,0.321100917431193,0.319571865443425,0.323353293413174,0.322869955156951,0.322869955156951,0.32383808095952,0.321752265861027,0.326865671641791,0.0149253731343284,0.305389221556886,0.316417910447761,0.482089552238806,0.0208955223880597,0.323880597014925,0.276119402985075,0.24804992199688,0.2484375,0.280597014925373,0.273273273273273,0.276532137518685,0.275862068965517,0.273273273273273,0.275862068965517,0.283582089552239,0.286567164179104,0.280597014925373,0.27910447761194,0.286567164179104,0.228358208955224,0.225373134328358,0.226865671641791,0.229850746268657,0.403614457831325,0.403614457831325,0.403614457831325
"Hylocereus_undatus_SRR11190800__NC_002815_-_coat_protein_CDS",0.486842105263158,0.504078303425775,0.441368078175896,0.444625407166124,0.44299674267101,0.44299674267101,0.487765089722675,0.486133768352365,0.491027732463295,0.452768729641694,0.487765089722675,0.44299674267101,0.490445859872611,0.478672985781991,0.494470774091627,0.0194319880418535,0.00896860986547085,0.0075642965204236,0.00303951367781155,0.00451807228915663,0.00601503759398496,0.0119760479041916,0,0.00613496932515337,0.0194029850746269,0,0,0.00898203592814371,0.00455235204855842,0.00453857791225416,0.0179910044977511,0.0150602409638554,0.0164917541229385,0.0194319880418535,0.0165165165165165,0.0329835082458771,0.0328849028400598,0.0328849028400598,0.0328358208955224,0.0328849028400598,0.0328849028400598,0.0344311377245509,0.0286144578313253,0.024132730015083,0.30849478390462,0.323397913561848,0.32089552238806,0.320359281437126,0.325757575757576,0.324773413897281,0.322137404580153,0.323397913561848,0.326378539493294,0.326378539493294,0.323397913561848,0.323397913561848,0.319571865443425,0.303303303303303,0.322137404580153,0.320610687022901,0.324364723467862,0.323880597014925,0.323880597014925,0.324850299401198,0.322775263951735,0.327868852459016,0.014903129657228,0.306427503736921,0.317436661698957,0.481371087928465,0.022354694485842,0.324888226527571,0.277198211624441,0.249221183800623,0.249609984399376,0.28166915052161,0.274362818590705,0.277611940298507,0.276946107784431,0.274362818590705,0.276946107784431,0.284649776453055,0.287630402384501,0.28166915052161,0.280178837555887,0.287630402384501,0.229508196721311,0.226527570789866,0.228017883755589,0.230998509687034,0.403614457831325,0.403614457831325,0.403614457831325
"Hylocereus_undatus_SRR11603182__NC_002815_-_coat_protein_CDS",0.488486842105263,0.500815660685155,0.446254071661238,0.447882736156352,0.45114006514658,0.45114006514658,0.487765089722675,0.486133768352365,0.491027732463295,0.452768729641694,0.486133768352365,0.44299674267101,0.490445859872611,0.483412322274882,0.4913112164297,0.0194319880418535,0.00898203592814371,0.00909090909090909,0.00458015267175573,0.00302571860816944,0.00302114803625378,0.0120300751879699,0.00899550224887556,0.00614439324116743,0.0194029850746269,0.00749625187406297,0.00898203592814371,0,0,0.00453857791225416,0.0149925037481259,0.0135542168674699,0.0149925037481259,0.0164424514200299,0.015015015015015,0.03003003003003,0.0298953662182362,0.0298953662182362,0.0298507462686567,0.0298953662182362,0.0298953662182362,0.031437125748503,0.0256024096385542,0.0211480362537764,0.305514157973174,0.320417287630402,0.317910447761194,0.317365269461078,0.322727272727273,0.321752265861027,0.319083969465649,0.320417287630402,0.323397913561848,0.323397913561848,0.320417287630402,0.320417287630402,0.31651376146789,0.3003003003003,0.319083969465649,0.317557251908397,0.321375186846039,0.32089552238806,0.32089552238806,0.32185628742515,0.319758672699849,0.324888226527571,0.014903129657228,0.306427503736921,0.312965722801788,0.478390461997019,0.0193740685543964,0.321907600596125,0.275707898658718,0.248833592534992,0.249221183800623,0.278688524590164,0.272863568215892,0.276119402985075,0.275449101796407,0.272863568215892,0.275449101796407,0.283159463487332,0.286140089418778,0.280178837555887,0.278688524590164,0.287630402384501,0.225037257824143,0.222056631892697,0.22354694485842,0.226527570789866,0.400602409638554,0.403614457831325,0.403614457831325
"Hylocereus_undatus_SRR11603183__NC_002815_-_coat_protein_CDS",0.485809682804674,0.498344370860927,0.44297520661157,0.446280991735537,0.446280991735537,0.446280991735537,0.485099337748344,0.483443708609272,0.486754966887417,0.454545454545455,0.483443708609272,0.441322314049587,0.489499192245557,0.480769230769231,0.490384615384615,0.00606060606060606,0.00303030303030303,0,0,0,0,0,0.00455927051671732,0,0.0136157337367625,0.00303951367781155,0.00455235204855842,0,0,0,0.00911854103343465,0.0076103500761035,0.00909090909090909,0.0106060606060606,0.00911854103343465,0.0243531202435312,0.0242424242424242,0.0242424242424242,0.0242057488653555,0.0242424242424242,0.0242424242424242,0.0257966616084977,0.0198473282442748,0.0152905198776758,0.300604229607251,0.31570996978852,0.313161875945537,0.312594840667678,0.317972350230415,0.316998468606432,0.313755795981453,0.317220543806647,0.318731117824773,0.318731117824773,0.317220543806647,0.317220543806647,0.312693498452012,0.295281582952816,0.314241486068111,0.312693498452012,0.316666666666667,0.316187594553706,0.316187594553706,0.317147192716237,0.314984709480122,0.3202416918429,0.00906344410876133,0.301059001512859,0.308157099697885,0.47583081570997,0.013595166163142,0.317220543806647,0.268882175226586,0.240126382306477,0.240506329113924,0.273413897280967,0.265957446808511,0.26928895612708,0.268588770864947,0.265957446808511,0.268588770864947,0.276435045317221,0.279456193353474,0.273413897280967,0.273413897280967,0.282477341389728,0.222054380664653,0.220543806646526,0.222054380664653,0.225075528700906,0.393893129770992,0.398473282442748,0.398473282442748
"Hylocereus_undatus_SRR11603184__NC_002815_-_coat_protein_CDS",0.484193011647255,0.496699669966997,0.438220757825371,0.441515650741351,0.438220757825371,0.438220757825371,0.486798679867987,0.485148514851485,0.485148514851485,0.454695222405272,0.481848184818482,0.441515650741351,0.486312399355878,0.477635782747604,0.490415335463259,0.00906344410876133,0.00452488687782805,0.00152671755725191,0,0,0.00152671755725191,0.00303490136570561,0.00454545454545455,0,0.0120481927710843,0.00303030303030303,0.00453857791225416,0.00453857791225416,0,0,0.00907715582450832,0.0060790273556231,0.0075642965204236,0.0105580693815988,0.00909090909090909,0.0242424242424242,0.024132730015083,0.024132730015083,0.0226244343891403,0.0226244343891403,0.0226244343891403,0.0256410256410256,0.0197268588770865,0.0152439024390244,0.301204819277108,0.316265060240964,0.313725490196078,0.313161875945537,0.318529862174579,0.317557251908397,0.314814814814815,0.317771084337349,0.319277108433735,0.319277108433735,0.317771084337349,0.317771084337349,0.313846153846154,0.29742033383915,0.315384615384615,0.313846153846154,0.317220543806647,0.316742081447964,0.316742081447964,0.317700453857791,0.315548780487805,0.32078313253012,0.0105421686746988,0.300150829562594,0.310240963855422,0.474397590361446,0.0135542168674699,0.317771084337349,0.269578313253012,0.239370078740157,0.239747634069401,0.272590361445783,0.265151515151515,0.268476621417798,0.267776096822995,0.265151515151515,0.267776096822995,0.275602409638554,0.278614457831325,0.272590361445783,0.272590361445783,0.27710843373494,0.22289156626506,0.221385542168675,0.22289156626506,0.225903614457831,0.395738203957382,0.398782343987823,0.398782343987823
"Hylocereus_undatus_SRR11603186__NC_002815_-_coat_protein_CDS",0.490131578947368,0.508972267536705,0.447882736156352,0.449511400651466,0.449511400651466,0.449511400651466,0.492659053833605,0.491027732463295,0.492659053833605,0.456026058631922,0.491027732463295,0.452768729641694,0.487261146496815,0.488151658767773,0.496050552922591,0.0269058295964126,0.0149700598802395,0.0151285930408472,0.0122137404580153,0.0121212121212121,0.0120845921450151,0.0180722891566265,0.018018018018018,0.00766871165644172,0.0149253731343284,0.0165165165165165,0.0179910044977511,0.0149925037481259,0.00911854103343465,0.00907715582450832,0,0,0,0,0,0.027027027027027,0.0269058295964126,0.0269058295964126,0.0269058295964126,0.0269058295964126,0.0269058295964126,0.0284431137724551,0.0225903614457831,0.0181268882175227,0.304023845007452,0.323397913561848,0.32089552238806,0.320359281437126,0.325757575757576,0.324773413897281,0.320610687022901,0.323397913561848,0.326378539493294,0.326378539493294,0.323397913561848,0.323397913561848,0.320610687022901,0.303303303303303,0.323170731707317,0.321646341463415,0.324364723467862,0.323880597014925,0.323880597014925,0.324850299401198,0.322775263951735,0.327868852459016,0.022354694485842,0.306427503736921,0.314456035767511,0.482861400894188,0.00894187779433681,0.324888226527571,0.280178837555887,0.250388802488336,0.250778816199377,0.283159463487332,0.275862068965517,0.27910447761194,0.278443113772455,0.275862068965517,0.278443113772455,0.284649776453055,0.289120715350224,0.283159463487332,0.283159463487332,0.289120715350224,0.225037257824143,0.222056631892697,0.222056631892697,0.225037257824143,0.405120481927711,0.403614457831325,0.403614457831325
"Hylocereus_undatus_SRR11603187__NC_002815_-_coat_protein_CDS",0.489256198347107,0.504105090311987,0.443535188216039,0.445171849427169,0.445171849427169,0.445171849427169,0.486042692939245,0.48440065681445,0.48440065681445,0.454991816693944,0.486042692939245,0.448445171849427,0.485576923076923,0.484126984126984,0.495238095238095,0.0210526315789474,0.0135338345864662,0.0121765601217656,0.00921658986175115,0.0106221547799697,0.0106221547799697,0.0151057401812689,0.0150829562594268,0.0061633281972265,0.015015015015015,0.0135746606334842,0.0150602409638554,0.0135542168674699,0.0076103500761035,0.0060790273556231,0,0,0,0,0,0.027190332326284,0.0270676691729323,0.0270676691729323,0.027027027027027,0.0270676691729323,0.0270676691729323,0.0286144578313253,0.0227272727272727,0.0182370820668693,0.301349325337331,0.320839580209895,0.318318318318318,0.317771084337349,0.323170731707317,0.322188449848024,0.317972350230415,0.322338830584708,0.32383808095952,0.32383808095952,0.322338830584708,0.322338830584708,0.317972350230415,0.299093655589124,0.319508448540707,0.317972350230415,0.321804511278195,0.321321321321321,0.321321321321321,0.322289156626506,0.320182094081942,0.325337331334333,0.0194902548725637,0.302255639097744,0.310344827586207,0.481259370314843,0.00749625187406297,0.322338830584708,0.272863568215892,0.244514106583072,0.244897959183673,0.27736131934033,0.269984917043741,0.273273273273273,0.272590361445783,0.269984917043741,0.272590361445783,0.278860569715142,0.28335832083958,0.27736131934033,0.278860569715142,0.287856071964018,0.223388305847076,0.220389805097451,0.220389805097451,0.221889055472264,0.4,0.4,0.4
"Hylocereus_undatus_SRR11603189__NC_002815_-_coat_protein_CDS",0.489291598023064,0.506535947712418,0.445350734094617,0.446982055464927,0.446982055464927,0.446982055464927,0.488562091503268,0.486928104575163,0.486928104575163,0.456769983686786,0.488562091503268,0.450244698205546,0.486443381180223,0.485759493670886,0.496835443037975,0.0224550898203593,0.0149700598802395,0.0136363636363636,0.0107033639143731,0.0121028744326778,0.0121028744326778,0.0165413533834586,0.0165165165165165,0.00614439324116743,0.0149476831091181,0.015015015015015,0.0164917541229385,0.0149925037481259,0.00909090909090909,0.0075642965204236,0,0,0,0,0,0.0270676691729323,0.0269461077844311,0.0269461077844311,0.0269058295964126,0.0269461077844311,0.0269461077844311,0.0284857571214393,0.0226244343891403,0.0181543116490166,0.304477611940298,0.322388059701493,0.319880418535127,0.319340329835082,0.324734446130501,0.32375189107413,0.319571865443425,0.323880597014925,0.325373134328358,0.325373134328358,0.323880597014925,0.323880597014925,0.319571865443425,0.302255639097744,0.321100917431193,0.319571865443425,0.323353293413174,0.322869955156951,0.322869955156951,0.32383808095952,0.321752265861027,0.326865671641791,0.0208955223880597,0.305389221556886,0.313432835820896,0.482089552238806,0.00746268656716418,0.323880597014925,0.276119402985075,0.24804992199688,0.2484375,0.280597014925373,0.273273273273273,0.276532137518685,0.275862068965517,0.273273273273273,0.275862068965517,0.282089552238806,0.286567164179104,0.280597014925373,0.282089552238806,0.28955223880597,0.223880597014925,0.22089552238806,0.22089552238806,0.222388059701493,0.401206636500754,0.401206636500754,0.401206636500754
"Hylocereus_undatus_SRR11603190__NC_002815_-_coat_protein_CDS",0.490968801313629,0.50814332247557,0.447154471544715,0.448780487804878,0.448780487804878,0.448780487804878,0.49185667752443,0.490228013029316,0.49185667752443,0.456910569105691,0.488599348534202,0.452032520325203,0.486486486486487,0.488958990536278,0.496845425867508,0.026865671641791,0.0164179104477612,0.0166163141993958,0.013719512195122,0.013595166163142,0.0135746606334842,0.0195195195195195,0.0194610778443114,0.00917431192660551,0.0163690476190476,0.0179640718562874,0.0194319880418535,0.0164424514200299,0.0106060606060606,0.0105580693815988,0,0,0,0,0,0.0284431137724551,0.0283159463487332,0.0283159463487332,0.0283159463487332,0.0283159463487332,0.0283159463487332,0.0298507462686567,0.024024024024024,0.019578313253012,0.303571428571429,0.324404761904762,0.321907600596125,0.321375186846039,0.3267776096823,0.32579185520362,0.321646341463415,0.324404761904762,0.327380952380952,0.327380952380952,0.324404761904762,0.324404761904762,0.321646341463415,0.302848575712144,0.324200913242009,0.322678843226788,0.325373134328358,0.324888226527571,0.324888226527571,0.325859491778774,0.323795180722892,0.328869047619048,0.0223214285714286,0.305970149253731,0.313988095238095,0.483630952380952,0.00892857142857143,0.325892857142857,0.279761904761905,0.250388802488336,0.250778816199377,0.282738095238095,0.275449101796407,0.278688524590164,0.278026905829596,0.275449101796407,0.278026905829596,0.28422619047619,0.288690476190476,0.282738095238095,0.282738095238095,0.290178571428571,0.226190476190476,0.223214285714286,0.223214285714286,0.224702380952381,0.403007518796992,0.401503759398496,0.401503759398496
"Hylocereus_undatus_SRR11603191__NC_002815_-_coat_protein_CDS",0.490131578947368,0.507340946166395,0.446254071661238,0.447882736156352,0.447882736156352,0.447882736156352,0.489396411092985,0.487765089722675,0.487765089722675,0.456026058631922,0.487765089722675,0.449511400651466,0.486443381180223,0.484944532488114,0.496038034865293,0.0224887556221889,0.0149925037481259,0.0151745068285281,0.0122511485451761,0.0121396054628225,0.0121212121212121,0.0180722891566265,0.0165413533834586,0.00768049155145929,0.0164670658682635,0.0165165165165165,0.0165165165165165,0.015015015015015,0.00911854103343465,0.00909090909090909,0,0,0,0,0,0.0256024096385542,0.0254872563718141,0.0254872563718141,0.0254491017964072,0.0254872563718141,0.0254872563718141,0.027027027027027,0.0211480362537764,0.0166666666666667,0.304932735426009,0.321375186846039,0.320359281437126,0.319340329835082,0.32370820668693,0.322727272727273,0.318529862174579,0.322869955156951,0.324364723467862,0.324364723467862,0.322869955156951,0.322869955156951,0.318529862174579,0.303759398496241,0.320061255742726,0.318529862174579,0.322338830584708,0.32185628742515,0.32185628742515,0.322822822822823,0.320726172465961,0.325859491778774,0.0194319880418535,0.304347826086957,0.31390134529148,0.479820627802691,0.00747384155455904,0.322869955156951,0.275037369207773,0.246875,0.247261345852895,0.279521674140508,0.27218045112782,0.275449101796407,0.274774774774775,0.27218045112782,0.274774774774775,0.28101644245142,0.285500747384155,0.279521674140508,0.28101644245142,0.286995515695067,0.224215246636771,0.221225710014948,0.221225710014948,0.22272047832586,0.401206636500754,0.399698340874811,0.399698340874811
"Schlumbergera_truncata_15H03_pol__NC_002815_-_coat_protein_CDS",0.493399339933993,0.51227495908347,0.447712418300654,0.457516339869281,0.452614379084967,0.452614379084967,0.492635024549918,0.490998363338789,0.490998363338789,0.459150326797386,0.48772504091653,0.454248366013072,0.484025559105431,0.483359746434231,0.497622820919176,0.0344827586206897,0.0269461077844311,0.0272727272727273,0.0259938837920489,0.0272727272727273,0.027231467473525,0.0301204819277108,0.033033033033033,0.0199386503067485,0.031390134529148,0.0315315315315315,0.0329835082458771,0.03003003003003,0.0243531202435312,0.0242424242424242,0.027027027027027,0.027190332326284,0.0270676691729323,0.0284431137724551,0.0256024096385542,0,0,0,0.0179640718562874,0.0179640718562874,0.0179640718562874,0.0194902548725637,0.0135746606334842,0.00903614457831325,0.304932735426009,0.327354260089686,0.324850299401198,0.324324324324324,0.329787234042553,0.328787878787879,0.324655436447167,0.327354260089686,0.33034379671151,0.33034379671151,0.327354260089686,0.327354260089686,0.324655436447167,0.302710843373494,0.327217125382263,0.325688073394495,0.326836581709145,0.327844311377246,0.327844311377246,0.327327327327327,0.325264750378215,0.331838565022422,0.0328849028400598,0.298350824587706,0.318385650224215,0.478325859491779,0.0284005979073244,0.328849028400598,0.278026905829596,0.25,0.250391236306729,0.28101644245142,0.273684210526316,0.276946107784431,0.276276276276276,0.273684210526316,0.276276276276276,0.284005979073244,0.286995515695067,0.28101644245142,0.28101644245142,0.291479820627803,0.225710014947683,0.22272047832586,0.22272047832586,0.227204783258595,0.397280966767372,0.398791540785498,0.398791540785498
"Schlumbergera_truncata_15H03_sty__NC_002815_a_-_coat_protein_CDS",0.492610837438424,0.511400651465798,0.447154471544715,0.456910569105691,0.452032520325203,0.452032520325203,0.49185667752443,0.490228013029316,0.490228013029316,0.458536585365854,0.486970684039088,0.453658536585366,0.483306836248013,0.482649842271293,0.496845425867508,0.0343283582089552,0.026865671641791,0.027190332326284,0.0259146341463415,0.027190332326284,0.0271493212669683,0.03003003003003,0.0329341317365269,0.0198776758409786,0.03125,0.031437125748503,0.0328849028400598,0.0298953662182362,0.0242424242424242,0.024132730015083,0.0269058295964126,0.0270676691729323,0.0269461077844311,0.0283159463487332,0.0254872563718141,0,0,0,0.0178837555886736,0.0178837555886736,0.0178837555886736,0.0194029850746269,0.0135135135135135,0.00902255639097744,0.303571428571429,0.325892857142857,0.323397913561848,0.322869955156951,0.328290468986384,0.327300150829563,0.323170731707317,0.325892857142857,0.328869047619048,0.328869047619048,0.325892857142857,0.325892857142857,0.323170731707317,0.301349325337331,0.32572298325723,0.324200913242009,0.325373134328358,0.326378539493294,0.326378539493294,0.325859491778774,0.323795180722892,0.330357142857143,0.0327380952380952,0.297014925373134,0.316964285714286,0.476190476190476,0.0282738095238095,0.327380952380952,0.276785714285714,0.248833592534992,0.249221183800623,0.279761904761905,0.272455089820359,0.275707898658718,0.275037369207773,0.272455089820359,0.275037369207773,0.282738095238095,0.285714285714286,0.279761904761905,0.279761904761905,0.290178571428571,0.224702380952381,0.22172619047619,0.22172619047619,0.226190476190476,0.396992481203008,0.398496240601504,0.398496240601504
"Schlumbergera_truncata_15H03_sty__NC_002815_b_-_coat_protein_CDS",0.492610837438424,0.511400651465798,0.447154471544715,0.456910569105691,0.452032520325203,0.452032520325203,0.49185667752443,0.490228013029316,0.490228013029316,0.458536585365854,0.486970684039088,0.453658536585366,0.483306836248013,0.482649842271293,0.496845425867508,0.0343283582089552,0.026865671641791,0.027190332326284,0.0259146341463415,0.027190332326284,0.0271493212669683,0.03003003003003,0.0329341317365269,0.0198776758409786,0.03125,0.031437125748503,0.0328849028400598,0.0298953662182362,0.0242424242424242,0.024132730015083,0.0269058295964126,0.0270676691729323,0.0269461077844311,0.0283159463487332,0.0254872563718141,0,0,0,0.0178837555886736,0.0178837555886736,0.0178837555886736,0.0194029850746269,0.0135135135135135,0.00902255639097744,0.303571428571429,0.325892857142857,0.323397913561848,0.322869955156951,0.328290468986384,0.327300150829563,0.323170731707317,0.325892857142857,0.328869047619048,0.328869047619048,0.325892857142857,0.325892857142857,0.323170731707317,0.301349325337331,0.32572298325723,0.324200913242009,0.325373134328358,0.326378539493294,0.326378539493294,0.325859491778774,0.323795180722892,0.330357142857143,0.0327380952380952,0.297014925373134,0.316964285714286,0.476190476190476,0.0282738095238095,0.327380952380952,0.276785714285714,0.248833592534992,0.249221183800623,0.279761904761905,0.272455089820359,0.275707898658718,0.275037369207773,0.272455089820359,0.275037369207773,0.282738095238095,0.285714285714286,0.279761904761905,0.279761904761905,0.290178571428571,0.224702380952381,0.22172619047619,0.22172619047619,0.226190476190476,0.396992481203008,0.398496240601504,0.398496240601504
